nid,"	 ts","	 hum","	 light","	 mode","	 noise","	 press","	 steps","	 temp","	 mac","	 lat","	 lon",ac
200006,1439877712,37,6348,5,-45,100215,10308,10308,NaN,1.330953419,103.8058909,NaN
200006,1439877722,35,6287,5,-45,100214,10323,10323,NaN,1.330949461,103.8058923,NaN
200006,1439877732,34,6147,5,-35,100243,10342,10342,NaN,1.330945504,103.8058937,NaN
200006,1439877742,32,6226,5,-44,100223,10354,10354,NaN,1.330941546,103.8058951,NaN
200006,1439877752,31,6123,5,-40,100218,10360,10360,NaN,1.330937588,103.8058965,NaN
200006,1439877762,30,6264,5,-47,100179,10364,10364,NaN,1.33093363,103.8058979,NaN
200006,1439877772,29,6408,5,-37,100210,10392,10392,NaN,1.330929672,103.8058993,NaN
200006,1439877782,28,6369,5,-44,100164,10396,10396,NaN,1.330925714,103.8059007,NaN
200006,1439877792,26,6341,5,-42,100146,10421,10421,NaN,1.330921756,103.8059021,NaN
200006,1439877802,26,6201,5,-39,100115,10433,10433,NaN,1.330917798,103.8059035,NaN
200006,1439877812,26,6362,5,-44,100091,10446,10446,NaN,1.330913841,103.8059049,NaN
200006,1439877822,26,6558,5,-35,100133,10462,10462,NaN,1.330909883,103.8059063,NaN
200006,1439877832,26,6520,5,-25,100087,10492,10492,NaN,1.330905925,103.8059077,NaN
200006,1439877842,25,6599,5,-21,100050,10505,10505,NaN,1.330901967,103.8059091,NaN
200006,1439877852,27,6771,5,-29,100070,10518,10518,NaN,1.330898009,103.8059105,NaN
200006,1439877862,28,6842,5,-19,100086,10534,10534,NaN,1.330894051,103.8059119,NaN
200006,1439877872,27,6972,5,-14,100089,10552,10552,NaN,1.330890093,103.8059133,NaN
200006,1439877882,28,6947,5,-16,100100,10571,10571,NaN,1.330886135,103.8059147,NaN
200006,1439877892,28,7050,5,-9,100100,10593,10593,NaN,1.330882178,103.8059161,NaN
200006,1439877902,27,6885,5,-4,100103,10598,10598,NaN,1.33087822,103.8059174,NaN
200006,1439877912,27,6703,5,-12,100094,10615,10615,NaN,1.330874262,103.8059188,NaN
200006,1439877922,28,6543,5,-11,100073,10632,10632,NaN,1.330870304,103.8059202,NaN
200006,1439877932,28,6354,5,-15,100055,10644,10644,NaN,1.330866346,103.8059216,NaN
200006,1439877942,27,6259,5,-7,100041,10665,10665,NaN,1.330862388,103.805923,NaN
200006,1439877952,26,6319,5,-13,100028,10686,10686,NaN,1.33085843,103.8059244,NaN
200006,1439877962,24,6371,5,-20,100029,10691,10691,NaN,1.330854472,103.8059258,NaN
200006,1439877972,25,6507,5,-14,100029,10714,10714,NaN,1.330850514,103.8059272,NaN
200006,1439877982,23,6612,5,-12,100020,10740,10740,NaN,1.330846557,103.8059286,NaN
200006,1439877992,25,6445,5,-20,99995,10746,10746,NaN,1.330842599,103.80593,NaN
200006,1439878002,23,6292,5,-19,100022,10747,10747,NaN,1.330838641,103.8059314,NaN
200006,1439878012,21,6272,5,-20,100060,10748,10748,NaN,1.330834683,103.8059328,NaN
200006,1439878022,22,6407,5,-29,100095,10776,10776,NaN,1.330830725,103.8059342,NaN
200006,1439878032,23,6368,5,-34,100081,10797,10797,NaN,1.330826767,103.8059356,NaN
200006,1439878042,24,6559,5,-44,100103,10821,10821,NaN,1.330822809,103.805937,NaN
200006,1439878052,25,6433,5,-46,100127,10835,10835,NaN,1.330818851,103.8059384,NaN
200006,1439878062,26,6559,5,-47,100146,10854,10854,NaN,1.330814893,103.8059398,NaN
200006,1439878072,27,6364,5,-52,100105,10864,10864,NaN,1.330810936,103.8059412,NaN
200006,1439878082,28,6508,5,-51,100120,10886,10886,NaN,1.330806978,103.8059426,NaN
200006,1439878092,27,6445,5,-55,100155,10891,10891,NaN,1.33080302,103.805944,NaN
200006,1439878102,27,6300,5,-49,100165,10906,10906,NaN,1.330799062,103.8059454,NaN
200006,1439878112,27,6198,5,-41,100174,10924,10924,NaN,1.330795104,103.8059468,NaN
200006,1439878122,29,6102,5,-32,100148,10931,10931,NaN,1.330791146,103.8059481,NaN
200006,1439878132,30,6169,5,-25,100143,10957,10957,NaN,1.330787188,103.8059495,NaN
200006,1439878142,31,6091,5,-28,100145,10985,10985,NaN,1.33078323,103.8059509,NaN
200006,1439878152,32,6140,5,-20,100095,10990,10990,NaN,1.330779272,103.8059523,NaN
200006,1439878162,34,6029,5,-16,100135,11006,11006,NaN,1.330775315,103.8059537,NaN
200006,1439878172,32,6090,5,-8,100118,11009,11009,NaN,1.330771357,103.8059551,NaN
200006,1439878182,31,6069,5,0,100122,11031,11031,NaN,1.330767399,103.8059565,NaN
200006,1439878192,30,6140,5,10,100090,11042,11042,NaN,1.330763441,103.8059579,NaN
200006,1439878202,29,6209,5,10,100119,11042,11042,NaN,1.330759483,103.8059593,NaN
200006,1439878212,31,6369,5,16,100155,11070,11070,NaN,1.330755525,103.8059607,NaN
200006,1439878222,29,6230,5,15,100171,11097,11097,NaN,1.330751567,103.8059621,NaN
200006,1439878232,29,6204,5,24,100179,11108,11108,NaN,1.330747609,103.8059635,NaN
200006,1439878242,30,6184,5,26,100200,11123,11123,NaN,1.330743651,103.8059649,NaN
200006,1439878252,28,6267,5,22,100171,11146,11146,NaN,1.330739694,103.8059663,NaN
200006,1439878262,29,6415,5,27,100188,11158,11158,NaN,1.330735736,103.8059677,NaN
200006,1439878272,28,6591,5,34,100213,11168,11168,NaN,1.330731778,103.8059691,NaN
200006,1439878282,27,6681,5,29,100218,11184,11184,NaN,1.33072782,103.8059705,NaN
200006,1439878292,25,6500,5,31,100209,11186,11186,NaN,1.330723862,103.8059719,NaN
200006,1439878302,27,6596,5,40,100178,11207,11207,NaN,1.330719904,103.8059732,NaN
200006,1439878312,28,6419,5,40,100209,11228,11228,NaN,1.330715946,103.8059746,NaN
200006,1439878322,28,6573,5,40,100175,11251,11251,NaN,1.330711988,103.805976,NaN
200006,1439878332,26,6592,5,39,100139,11275,11275,NaN,1.33070803,103.8059774,NaN
200006,1439878342,27,6629,5,44,100097,11284,11284,NaN,1.330704072,103.8059788,NaN
200006,1439878352,28,6590,5,51,100093,11291,11291,NaN,1.330700115,103.8059802,NaN
200006,1439878362,28,6670,5,49,100087,11303,11303,NaN,1.330696157,103.8059816,NaN
200006,1439878372,27,6705,5,56,100043,11332,11332,NaN,1.330692199,103.805983,NaN
200006,1439878382,27,6677,5,49,100088,11360,11360,NaN,1.330688241,103.8059844,NaN
200006,1439878392,29,6556,5,50,100114,11364,11364,NaN,1.330684283,103.8059858,NaN
200006,1439878402,31,6720,5,45,100069,11380,11380,NaN,1.330680325,103.8059872,NaN
200006,1439878412,30,6833,5,42,100117,11385,11385,NaN,1.330676367,103.8059886,NaN
200006,1439878422,31,6682,5,39,100149,11396,11396,NaN,1.330672409,103.80599,NaN
200006,1439878432,30,6872,5,46,100141,11425,11425,NaN,1.330668451,103.8059914,NaN
200006,1439878442,28,6994,5,42,100094,11454,11454,NaN,1.330664493,103.8059928,NaN
200006,1439878452,28,7092,5,41,100114,11474,11474,NaN,1.330660536,103.8059942,NaN
200006,1439878462,28,6932,5,40,100116,11502,11502,NaN,1.330656578,103.8059955,NaN
200006,1439878472,29,7085,5,35,100084,11526,11526,NaN,1.33065262,103.8059969,NaN
200006,1439878482,31,7033,5,45,100126,11551,11551,NaN,1.330648662,103.8059983,NaN
200006,1439878492,30,7055,5,48,100143,11559,11559,NaN,1.330644704,103.8059997,NaN
200006,1439878502,30,7096,5,46,100113,11564,11564,NaN,1.330640746,103.8060011,NaN
200006,1439878512,29,7211,5,50,100080,11568,11568,NaN,1.330636788,103.8060025,NaN
200006,1439878522,27,7295,5,55,100120,11590,11590,NaN,1.33063283,103.8060039,NaN
200006,1439878532,26,7143,5,63,100085,11619,11619,NaN,1.330628872,103.8060053,NaN
200006,1439878542,25,7014,5,54,100131,11631,11631,NaN,1.330624914,103.8060067,NaN
200006,1439878552,27,6979,5,49,100111,11658,11658,NaN,1.330620956,103.8060081,NaN
200006,1439878562,25,6834,5,52,100071,11678,11678,NaN,1.330616999,103.8060095,NaN
200006,1439878572,25,6905,5,45,100087,11687,11687,NaN,1.330613041,103.8060109,NaN
200006,1439878582,23,6712,5,43,100128,11695,11695,NaN,1.330609083,103.8060123,NaN
200006,1439878592,25,6829,5,35,100086,11710,11710,NaN,1.330605125,103.8060137,NaN
200006,1439878602,24,6691,5,44,100101,11717,11717,NaN,1.330601167,103.8060151,NaN
200006,1439878612,22,6619,5,53,100135,11738,11738,NaN,1.330597209,103.8060164,NaN
200006,1439878622,22,6561,5,61,100156,11745,11745,NaN,1.330593251,103.8060178,NaN
200006,1439878632,24,6729,5,63,100182,11759,11759,NaN,1.330589293,103.8060192,NaN
200006,1439878642,22,6899,5,59,100159,11763,11763,NaN,1.330585335,103.8060206,NaN
200006,1439878652,20,7007,5,56,100165,11785,11785,NaN,1.330581377,103.806022,NaN
200006,1439878662,22,7168,5,64,100203,11811,11811,NaN,1.330577419,103.8060234,NaN
200006,1439878672,21,7161,5,61,100239,11829,11829,NaN,1.330573462,103.8060248,NaN
200006,1439878682,19,7019,5,69,100189,11853,11853,NaN,1.330569504,103.8060262,NaN
200006,1439878692,21,7023,5,78,100165,11868,11868,NaN,1.330565546,103.8060276,NaN
200006,1439878702,21,7032,5,68,100137,11872,11872,NaN,1.330561588,103.806029,NaN
200006,1439878712,19,6958,5,59,100104,11896,11896,NaN,1.33055763,103.8060304,NaN
200006,1439878722,19,6892,5,50,100145,11898,11898,NaN,1.330553672,103.8060318,NaN
200006,1439878732,19,6850,5,51,100172,11910,11910,NaN,1.330549714,103.8060332,NaN
200006,1439878742,18,6991,5,55,100216,11926,11926,NaN,1.330545756,103.8060345,NaN
200006,1439878752,16,7092,5,49,100222,11930,11930,NaN,1.330541798,103.8060359,NaN
200006,1439878762,16,6938,5,54,100191,11957,11957,NaN,1.33053784,103.8060373,NaN
200006,1439878772,17,7011,5,62,100192,11969,11969,NaN,1.330533882,103.8060387,NaN
200006,1439878782,15,6830,5,61,100225,11979,11979,NaN,1.330529924,103.8060401,NaN
200006,1439878792,16,6822,5,67,100240,11997,11997,NaN,1.330525966,103.8060415,NaN
200006,1439878802,16,6741,5,62,100246,12024,12024,NaN,1.330522009,103.8060429,NaN
200006,1439878812,14,6800,5,72,100234,12029,12029,NaN,1.330518051,103.8060443,NaN
200006,1439878822,12,6701,5,81,100198,12054,12054,NaN,1.330514093,103.8060457,NaN
200006,1439878832,14,6617,5,90,100151,12079,12079,NaN,1.330510135,103.8060471,NaN
200006,1439878842,12,6643,5,87,100197,12093,12093,NaN,1.330506177,103.8060485,NaN
200006,1439878852,10,6453,5,86,100245,12117,12117,NaN,1.330502219,103.8060499,NaN
200006,1439878862,10,6396,5,86,100224,12123,12123,NaN,1.330498261,103.8060512,NaN
200006,1439878872,11,6428,5,79,100245,12146,12146,NaN,1.330494303,103.8060526,NaN
200006,1439878882,11,6408,5,78,100288,12171,12171,NaN,1.330490345,103.806054,NaN
200006,1439878892,12,6447,5,69,100255,12183,12183,NaN,1.330486387,103.8060554,NaN
200006,1439878902,10,6608,5,67,100225,12192,12192,NaN,1.330482429,103.8060568,NaN
200006,1439878912,12,6545,5,61,100244,12198,12198,NaN,1.330478471,103.8060582,NaN
200006,1439878922,13,6724,5,56,100283,12201,12201,NaN,1.330474513,103.8060596,NaN
200006,1439878932,13,6720,5,51,100325,12221,12221,NaN,1.330470556,103.806061,NaN
200006,1439878942,12,6719,5,47,100348,12247,12247,NaN,1.330466598,103.8060624,NaN
200006,1439878952,11,6813,5,44,100342,12255,12255,NaN,1.33046264,103.8060638,NaN
200006,1439878962,10,6872,5,48,100319,12267,12267,NaN,1.330458682,103.8060652,NaN
200006,1439878972,8,6902,5,44,100352,12267,12267,NaN,1.330454724,103.8060666,NaN
200006,1439878982,8,6943,5,35,100394,12287,12287,NaN,1.330450766,103.8060679,NaN
200006,1439878992,8,6947,5,33,100409,12308,12308,NaN,1.330446808,103.8060693,NaN
200006,1439879002,8,6808,5,30,100369,12313,12313,NaN,1.33044285,103.8060707,NaN
200006,1439879012,7,6748,5,34,100401,12318,12318,NaN,1.330438892,103.8060721,NaN
200006,1439879022,9,6704,5,33,100410,12326,12326,NaN,1.330434934,103.8060735,NaN
200006,1439879032,9,6566,5,26,100442,12327,12327,NaN,1.330430976,103.8060749,NaN
200006,1439879042,7,6521,5,32,100426,12329,12329,NaN,1.330427018,103.8060763,NaN
200006,1439879052,8,6422,5,33,100407,12347,12347,NaN,1.33042306,103.8060777,NaN
200006,1439879062,9,6343,5,24,100378,12357,12357,NaN,1.330419102,103.8060791,NaN
200006,1439879072,8,6233,5,32,100359,12378,12378,NaN,1.330415145,103.8060805,NaN
200006,1439879082,7,6073,5,29,100375,12389,12389,NaN,1.330411187,103.8060819,NaN
200006,1439879092,6,5935,5,36,100351,12401,12401,NaN,1.330407229,103.8060832,NaN
200006,1439879102,5,6103,5,27,100388,12422,12422,NaN,1.330403271,103.8060846,NaN
200006,1439879112,6,5964,5,31,100383,12425,12425,NaN,1.330399313,103.806086,NaN
200006,1439879122,6,6136,5,34,100398,12447,12447,NaN,1.330395355,103.8060874,NaN
200006,1439879132,7,6126,5,26,100401,12467,12467,NaN,1.330391397,103.8060888,NaN
200006,1439879142,8,6073,5,29,100400,12485,12485,NaN,1.330387439,103.8060902,NaN
200006,1439879152,7,6234,5,22,100441,12503,12503,NaN,1.330383481,103.8060916,NaN
200006,1439879162,9,6089,5,28,100406,12521,12521,NaN,1.330379523,103.806093,NaN
200006,1439879172,9,6206,5,25,100386,12546,12546,NaN,1.330375565,103.8060944,NaN
200006,1439879182,7,6165,5,20,100414,12549,12549,NaN,1.330371607,103.8060958,NaN
200006,1439879192,6,6253,5,12,100405,12558,12558,NaN,1.330367649,103.8060971,NaN
200006,1439879202,7,6158,5,3,100364,12559,12559,NaN,1.330363691,103.8060985,NaN
200006,1439879212,8,6033,5,-4,100314,12564,12564,NaN,1.330359733,103.8060999,NaN
200006,1439879222,7,6075,5,-6,100303,12593,12593,NaN,1.330355775,103.8061013,NaN
200006,1439879232,7,6254,5,-11,100310,12613,12613,NaN,1.330351818,103.8061027,NaN
200006,1439879242,7,6264,5,-16,100299,12627,12627,NaN,1.33034786,103.8061041,NaN
200006,1439879252,7,6460,5,-19,100293,12652,12652,NaN,1.330343902,103.8061055,NaN
200006,1439879262,7,6600,5,-12,100312,12664,12664,NaN,1.330339944,103.8061069,NaN
200006,1439879272,6,6407,5,-17,100332,12677,12677,NaN,1.330335986,103.8061083,NaN
200006,1439879282,7,6241,5,-8,100365,12697,12697,NaN,1.330332028,103.8061097,NaN
200006,1439879292,8,6267,5,-5,100349,12708,12708,NaN,1.33032807,103.806111,NaN
200006,1439879302,10,6262,5,-2,100341,12730,12730,NaN,1.330324112,103.8061124,NaN
200006,1439879312,10,6081,5,7,100325,12758,12758,NaN,1.330320154,103.8061138,NaN
200006,1439879322,11,6002,5,16,100318,12760,12760,NaN,1.330316196,103.8061152,NaN
200006,1439879332,9,6032,5,12,100271,12761,12761,NaN,1.330312238,103.8061166,NaN
200006,1439879342,11,5868,5,21,100308,12780,12780,NaN,1.33030828,103.806118,NaN
200006,1439879352,9,6013,5,12,100291,12795,12795,NaN,1.330304322,103.8061194,NaN
200006,1439879362,11,5924,5,3,100271,12806,12806,NaN,1.330300364,103.8061208,NaN
200006,1439879372,11,5961,5,11,100239,12816,12816,NaN,1.330296406,103.8061222,NaN
200006,1439879382,13,5931,5,19,100239,12828,12828,NaN,1.330292448,103.8061236,NaN
200006,1439879392,12,5970,5,23,100192,12856,12856,NaN,1.33028849,103.8061249,NaN
200006,1439879402,11,5817,5,25,100240,12868,12868,NaN,1.330284533,103.8061263,NaN
200006,1439879412,10,5938,5,16,100251,12889,12889,NaN,1.330280575,103.8061277,NaN
200006,1439879422,9,6079,5,18,100300,12911,12911,NaN,1.330276617,103.8061291,NaN
200006,1439879432,8,6033,5,22,100341,12933,12933,NaN,1.330272659,103.8061305,NaN
200006,1439879442,8,6038,5,27,100349,12952,12952,NaN,1.330268701,103.8061319,NaN
200006,1439879452,7,5970,5,19,100393,12972,12972,NaN,1.330264743,103.8061333,NaN
200006,1439879462,8,5932,5,19,100407,12990,12990,NaN,1.330260785,103.8061347,NaN
200006,1439879472,8,5988,5,18,100425,12999,12999,NaN,1.330256827,103.8061361,NaN
200006,1439879482,9,5839,5,11,100409,13014,13014,NaN,1.330252869,103.8061374,NaN
200006,1439879492,7,5742,5,16,100430,13034,13034,NaN,1.330248911,103.8061388,NaN
200006,1439879502,9,5715,5,18,100463,13062,13062,NaN,1.330244953,103.8061402,NaN
200006,1439879512,10,5790,5,18,100474,13068,13068,NaN,1.330240995,103.8061416,NaN
200006,1439879522,12,5975,5,19,100489,13076,13076,NaN,1.330237037,103.806143,NaN
200006,1439879532,13,6015,5,26,100517,13093,13093,NaN,1.330233079,103.8061444,NaN
200006,1439879542,15,6051,5,26,100561,13114,13114,NaN,1.330229121,103.8061458,NaN
200006,1439879552,16,6136,5,23,100547,13125,13125,NaN,1.330225163,103.8061472,NaN
200006,1439879562,15,6087,5,15,100585,13143,13143,NaN,1.330221205,103.8061486,NaN
200006,1439879572,16,5930,5,13,100536,13168,13168,NaN,1.330217247,103.8061499,NaN
200006,1439879582,16,6030,5,13,100530,13181,13181,NaN,1.330213289,103.8061513,NaN
200006,1439879592,15,5916,5,21,100482,13182,13182,NaN,1.330209331,103.8061527,NaN
200006,1439879602,15,5940,5,28,100489,13210,13210,NaN,1.330205373,103.8061541,NaN
200006,1439879612,16,5957,5,20,100524,13230,13230,NaN,1.330201416,103.8061555,NaN
200006,1439879622,17,5816,5,21,100498,13251,13251,NaN,1.330197458,103.8061569,NaN
200006,1439879632,19,5781,5,24,100464,13270,13270,NaN,1.3301935,103.8061583,NaN
200006,1439879642,20,5837,5,20,100437,13279,13279,NaN,1.330189542,103.8061597,NaN
200006,1439879652,22,6006,5,24,100482,13303,13303,NaN,1.330185584,103.806161,NaN
200006,1439879662,23,6204,5,18,100453,13326,13326,NaN,1.330181626,103.8061624,NaN
200006,1439879672,24,6290,5,27,100465,13333,13333,NaN,1.330177668,103.8061638,NaN
200006,1439879682,25,6106,5,20,100502,13343,13343,NaN,1.33017371,103.8061652,NaN
200006,1439879692,23,5931,5,24,100550,13353,13353,NaN,1.330169752,103.8061666,NaN
200006,1439879702,23,5992,5,21,100548,13360,13360,NaN,1.330165794,103.806168,NaN
200006,1439879712,22,5898,5,27,100502,13360,13360,NaN,1.330161836,103.8061694,NaN
200006,1439879722,23,5704,5,31,100535,13378,13378,NaN,1.330157878,103.8061708,NaN
200006,1439879732,23,5774,5,41,100566,13396,13396,NaN,1.33015392,103.8061721,NaN
200006,1439879742,24,5834,5,35,100545,13402,13402,NaN,1.330149962,103.8061735,NaN
200006,1439879752,23,5836,5,41,100495,13423,13423,NaN,1.330146004,103.8061749,NaN
200006,1439879762,23,6021,5,35,100499,13425,13425,NaN,1.330142046,103.8061763,NaN
200006,1439879772,24,5959,5,41,100473,13447,13447,NaN,1.330138088,103.8061777,NaN
200006,1439879782,25,5873,5,50,100495,13465,13465,NaN,1.33013413,103.8061791,NaN
200006,1439879792,25,5709,5,48,100540,13469,13469,NaN,1.330130172,103.8061805,NaN
200006,1439879802,26,5632,5,58,100522,13476,13476,NaN,1.330126214,103.8061819,NaN
200006,1439879812,27,5560,5,54,100480,13505,13505,NaN,1.330122256,103.8061832,NaN
200006,1439879822,26,5374,5,53,100474,13507,13507,NaN,1.330118298,103.8061846,NaN
200006,1439879832,27,5554,5,54,100443,13531,13531,NaN,1.33011434,103.806186,NaN
200006,1439879842,25,5682,5,56,100482,13540,13540,NaN,1.330110382,103.8061874,NaN
200006,1439879852,25,5606,5,54,100477,13542,13542,NaN,1.330106424,103.8061888,NaN
200006,1439879862,26,5625,5,54,100484,13558,13558,NaN,1.330102466,103.8061902,NaN
200006,1439879872,27,5702,5,50,100496,13577,13577,NaN,1.330098508,103.8061916,NaN
200006,1439879882,28,5816,5,45,100463,13589,13589,NaN,1.330094551,103.806193,NaN
200006,1439879892,29,5970,5,44,100467,13603,13603,NaN,1.330090593,103.8061943,NaN
200006,1439879902,29,5794,5,42,100490,13628,13628,NaN,1.330086635,103.8061957,NaN
200006,1439879912,28,5730,5,46,100505,13642,13642,NaN,1.330082677,103.8061971,NaN
200006,1439879922,28,5698,5,46,100494,13647,13647,NaN,1.330078719,103.8061985,NaN
200006,1439879932,28,5671,5,52,100516,13664,13664,NaN,1.330074761,103.8061999,NaN
200006,1439879942,30,5723,5,49,100541,13688,13688,NaN,1.330070803,103.8062013,NaN
200006,1439879952,28,5820,5,51,100559,13709,13709,NaN,1.330066845,103.8062027,NaN
200006,1439879962,28,5946,5,43,100530,13719,13719,NaN,1.330062887,103.8062041,NaN
200006,1439879972,27,5790,5,47,100495,13738,13738,NaN,1.330058929,103.8062054,NaN
200006,1439879982,27,5604,5,49,100506,13740,13740,NaN,1.330054971,103.8062068,NaN
200006,1439879992,27,5511,5,47,100504,13762,13762,NaN,1.330051013,103.8062082,NaN
200006,1439880002,26,5520,5,38,100496,13764,13764,NaN,1.330047055,103.8062096,NaN
200006,1439880012,28,5643,5,32,100508,13781,13781,NaN,1.330043097,103.806211,NaN
200006,1439880022,28,5573,5,23,100543,13805,13805,NaN,1.330039139,103.8062124,NaN
200006,1439880032,26,5532,5,31,100580,13825,13825,NaN,1.330035181,103.8062138,NaN
200006,1439880042,26,5342,5,36,100617,13840,13840,NaN,1.330031223,103.8062151,NaN
200006,1439880052,27,5287,5,40,100652,13858,13858,NaN,1.330027265,103.8062165,NaN
200006,1439880062,26,5383,5,49,100689,13883,13883,NaN,1.330023307,103.8062179,NaN
200006,1439880072,25,5210,5,52,100676,13886,13886,NaN,1.330019349,103.8062193,NaN
200006,1439880082,25,5232,5,49,100650,13904,13904,NaN,1.330015391,103.8062207,NaN
200006,1439880092,25,5116,5,48,100619,13927,13927,NaN,1.330011433,103.8062221,NaN
200006,1439880102,27,5111,5,42,100578,13939,13939,NaN,1.330007475,103.8062235,NaN
200006,1439880112,26,5003,5,44,100605,13955,13955,NaN,1.330003517,103.8062248,NaN
200006,1439880122,24,5026,5,47,100618,13972,13972,NaN,1.329999559,103.8062262,NaN
200006,1439880132,25,5114,5,40,100648,13984,13984,NaN,1.329995601,103.8062276,NaN
200006,1439880142,26,5223,5,38,100684,14012,14012,NaN,1.329991643,103.806229,NaN
200006,1439880152,24,5359,5,32,100685,14020,14020,NaN,1.329987685,103.8062304,NaN
200006,1439880162,23,5501,5,28,100729,14041,14041,NaN,1.329983727,103.8062318,NaN
200006,1439880172,24,5473,5,32,100764,14048,14048,NaN,1.329979769,103.8062332,NaN
200006,1439880182,25,5576,5,27,100734,14054,14054,NaN,1.329975811,103.8062345,NaN
200006,1439880192,26,5711,5,34,100740,14065,14065,NaN,1.329971853,103.8062359,NaN
200006,1439880202,27,5858,5,30,100736,14093,14093,NaN,1.329967895,103.8062373,NaN
200006,1439880212,26,5823,5,26,100750,14117,14117,NaN,1.329963937,103.8062387,NaN
200006,1439880222,26,5913,5,32,100731,14131,14131,NaN,1.329959979,103.8062401,NaN
200006,1439880232,27,5863,5,25,100706,14143,14143,NaN,1.329956021,103.8062415,NaN
200006,1439880242,27,5979,5,23,100675,14151,14151,NaN,1.329952063,103.8062429,NaN
200006,1439880252,26,6154,5,23,100660,14156,14156,NaN,1.329948105,103.8062442,NaN
200006,1439880262,28,6334,5,25,100645,14182,14182,NaN,1.329944147,103.8062456,NaN
200006,1439880272,29,6489,5,21,100651,14189,14189,NaN,1.329940189,103.806247,NaN
200006,1439880282,29,6303,5,27,100607,14217,14217,NaN,1.329936231,103.8062484,NaN
200006,1439880292,29,6379,5,33,100590,14234,14234,NaN,1.329932273,103.8062498,NaN
200006,1439880302,29,6395,5,39,100568,14247,14247,NaN,1.329928315,103.8062512,NaN
200006,1439880312,29,6540,5,32,100586,14274,14274,NaN,1.329924357,103.8062526,NaN
200006,1439880322,31,6468,5,29,100545,14295,14295,NaN,1.329920399,103.8062539,NaN
200006,1439880332,30,6374,5,21,100518,14310,14310,NaN,1.329916441,103.8062553,NaN
200006,1439880342,30,6327,5,15,100514,14334,14334,NaN,1.329912483,103.8062567,NaN
200006,1439880352,31,6509,5,12,100541,14359,14359,NaN,1.329908525,103.8062581,NaN
200006,1439880362,31,6410,5,19,100587,14366,14366,NaN,1.329904567,103.8062595,NaN
200006,1439880372,29,6310,5,19,100561,14377,14377,NaN,1.329900609,103.8062609,NaN
200006,1439880382,31,6332,5,24,100579,14390,14390,NaN,1.329896651,103.8062623,NaN
200006,1439880392,31,6256,5,20,100624,14415,14415,NaN,1.329892693,103.8062636,NaN
200006,1439880402,32,6091,5,18,100654,14433,14433,NaN,1.329888736,103.806265,NaN
200006,1439880412,34,6014,5,8,100679,14445,14445,NaN,1.329884778,103.8062664,NaN
200006,1439880422,34,6052,5,7,100664,14449,14449,NaN,1.32988082,103.8062678,NaN
200006,1439880432,32,6080,5,10,100648,14467,14467,NaN,1.329876862,103.8062692,NaN
200006,1439880442,33,6102,5,3,100688,14487,14487,NaN,1.329872904,103.8062706,NaN
200006,1439880452,34,6167,5,2,100693,14500,14500,NaN,1.329868946,103.8062719,NaN
200006,1439880462,35,6177,5,5,100713,14508,14508,NaN,1.329864988,103.8062733,NaN
200006,1439880472,35,6181,5,1,100724,14509,14509,NaN,1.32986103,103.8062747,NaN
200006,1439880482,36,6337,5,-1,100677,14509,14509,NaN,1.329857072,103.8062761,NaN
200006,1439880492,36,6284,5,7,100633,14518,14518,NaN,1.329853114,103.8062775,NaN
200006,1439880502,36,6260,5,-1,100600,14522,14522,NaN,1.329849156,103.8062789,NaN
200006,1439880512,38,6453,5,9,100614,14529,14529,NaN,1.329845198,103.8062803,NaN
200006,1439880522,39,6445,5,9,100596,14532,14532,NaN,1.32984124,103.8062816,NaN
200006,1439880532,38,6405,5,16,100600,14557,14557,NaN,1.329837282,103.806283,NaN
200006,1439880542,39,6377,5,23,100552,14572,14572,NaN,1.329833324,103.8062844,NaN
200006,1439880552,37,6549,5,14,100518,14597,14597,NaN,1.329829366,103.8062858,NaN
200006,1439880562,36,6435,5,6,100550,14608,14608,NaN,1.329825408,103.8062872,NaN
200006,1439880572,38,6479,5,-3,100504,14635,14635,NaN,1.32982145,103.8062886,NaN
200006,1439880582,39,6652,5,-11,100477,14659,14659,NaN,1.329817492,103.8062899,NaN
200006,1439880592,41,6773,5,-13,100519,14688,14688,NaN,1.329813534,103.8062913,NaN
200006,1439880602,43,6587,5,-20,100543,14713,14713,NaN,1.329809576,103.8062927,NaN
200006,1439880612,43,6777,5,-27,100560,14735,14735,NaN,1.329805618,103.8062941,NaN
200006,1439880622,43,6582,5,-25,100550,14740,14740,NaN,1.32980166,103.8062955,NaN
200006,1439880632,44,6411,2,-16,100525,14763,14763,NaN,1.3298017,103.8062975,NaN
200006,1439880642,45,6593,0,-13,100557,14779,14779,NaN,1.3298017,103.8062975,NaN
200006,1439880652,44,6737,1,-7,100525,14780,14780,NaN,1.3298017,103.8062975,NaN
200006,1439881046,45,6541,1,-3,100517,14797,14797,NaN,1.3298017,103.8062975,NaN
200006,1439881588,43,6454,0,0,100549,14797,14797,NaN,1.3298017,103.8062975,NaN
200006,1439882137,42,6475,1,3,100559,14814,14814,NaN,1.3298017,103.8062975,NaN
200006,1439882147,41,6343,0,6,100518,14825,14825,NaN,1.3298017,103.8062975,NaN
200006,1439882544,41,6485,2,3,100494,14842,14842,NaN,1.3298017,103.8062975,NaN
200006,1439883041,39,6437,2,4,100519,14859,14859,NaN,1.3298017,103.8062975,NaN
200006,1439883596,40,6581,3,8,100539,14861,14861,NaN,1.3298017,103.8062975,NaN
